baselineWT_1	24hrsWT_1	30hrsWT_1	40hrsWT_1	48hrsWT_1	96hrsWT_1	7daysWT_1	4wksWT_1
ENSMUSG00000081715	0	0	0	0.0257837333333333	0	0	0	0
ENSMUSG00000081718	0	0	0	0.0157146	0	0	0	0
ENSMUSG00000081719	0.0823556333333333	0.0246460333333333	0.03702845	0.0521728	0.0196484	0.0388893	0.0245176333333333	0.0203529666666667
ENSMUSG00000081721	0.286829666666667	0.210366	0.1567275	0.376390666666667	0.2001325	0.354433666666667	0.151255	0.216898666666667
ENSMUSG00000081723	0.0287905333333333	0.00776766	0.0248729	0.00450156	0	0.00657883	0.02378436	0.01123004
ENSMUSG00000081729	0.021829	0.0163068666666667	0	0.0189098	0.0208546	0.0351434666666667	0.0092679	0.00835286666666667
ENSMUSG00000081730	0	0.0276816	0.1117515	0	0	0.0335396666666667	0	0
ENSMUSG00000081731	0.0305844666666667	0.101855433333333	0.051398	0	0.03720535	0	0.0830839666666667	0.0275461333333333
ENSMUSG00000081732	0	0	0.0282087	0.0632799666666667	0.02051875	0	0.0458526333333333	0
ENSMUSG00000081733	0	0.00942706666666667	0	0.0148517666666667	0	0	0	0
ENSMUSG00000081735	0	0.00903513333333333	0	0.0198172333333333	0	0	0	0
ENSMUSG00000081738	1.64336333333333	1.74592	1.94567	2.64411	2.158245	2.03821333333333	1.69879333333333	1.58744333333333
ENSMUSG00000081739	0.0177848333333333	0.0156558666666667	0.01135045	0.0234736	0.0265304	0.00852951333333333	0.0201590333333333	0.00835821333333333
ENSMUSG00000081740	3.79277	2.20099666666667	2.201115	2.43806333333333	2.92202	4.54717333333333	3.78817333333333	4.10084666666667
ENSMUSG00000081747	0	0	0	0.0134334	0	0	0.0123328333333333	0.000978786666666667
ENSMUSG00000081750	0.126749366666667	0.102578733333333	0.02061575	0.0951130666666667	0.0467816	0.0768332	0.0150327666666667	0.0208478666666667
ENSMUSG00000081751	0.200453666666667	0	0.269102	0.536923333333333	0.081813	0.140813	0.139525866666667	0.156470733333333
ENSMUSG00000081752	0.178302666666667	0.0524979333333333	0.13990685	0.206419	0.1587065	0.240580766666667	0.0862597	0.0537230666666667
ENSMUSG00000081755	0	0	0	0	0	0	0.0428246666666667	0
ENSMUSG00000081756	0.977033666666667	0.593763333333333	1.0566055	0.378154333333333	0.748635	0.982839	0.71767	1.44461666666667
ENSMUSG00000081757	1.52847333333333	0	0	0	0	0	0	0
ENSMUSG00000081758	0.0502613333333333	0	0	0	0	0.0451556666666667	0	0
ENSMUSG00000081763	0	0	0	0.0131710666666667	0.0176797	0.00823146666666667	0	0
ENSMUSG00000081769	0.431552666666667	0.470277	0.264179	0.294782333333333	0.54325	0.819248	0.693683666666667	0.676156666666667
ENSMUSG00000081772	1.58848	1.426954	1.4987365	1.15827433333333	0.7779285	1.72008333333333	1.389138	1.49942
ENSMUSG00000081773	0.0750477	0.034853	0.01512685	0.0964966666666667	0.03727155	0.124509366666667	0.0107837133333333	0.0350261833333333
ENSMUSG00000081783	0.0432205333333333	0.0238285266666667	0.0225966	0.1945327	0.0950633	0.0163657266666667	0.0265174666666667	0.0354139666666667
ENSMUSG00000081787	0.552966	0.596046333333333	0.418964	0.397542	0.424791	0.528156333333333	0.308046333333333	0.31521
ENSMUSG00000081788	1.47925	1.66272333333333	1.405875	2.06388666666667	1.99321	0.947171666666667	1.43417	1.34919333333333
ENSMUSG00000081789	0	0	0	0	0	0	0.0204589666666667	0
ENSMUSG00000081792	0.0915905666666667	0.0176011666666667	0.04753945	0.181208633333333	0.10211175	0.0880821	0.008487	0.0235739
ENSMUSG00000081793	0	0	0	0	0	0	0	0.054436
ENSMUSG00000081796	0	0	0	0	0	0	0.0017117	0
ENSMUSG00000081797	0.0131716666666667	0.035649	0	0	0	0.00755246666666667	0	0
ENSMUSG00000081798	0.0594670333333333	0.006166	0	0.0223491	0	0.0342183333333333	0.0189493666666667	0.0111280333333333
ENSMUSG00000081801	0	0	0	0	0	0	0	0
ENSMUSG00000081804	0	0	0	0	0	0	0	0
ENSMUSG00000081805	0.050143	0	0.0402742	0.0425290333333333	0.11737865	0.0932456666666667	0.0467926666666667	0.0336998
ENSMUSG00000081807	0.00102711	0	0	0	0	0.0033618	0	0.0022256
ENSMUSG00000081809	0	0.0363706666666667	0	0	0	0	0.0377666666666667	0
ENSMUSG00000081810	13.5528	14.5047333333333	17.6638	15.5255	14.8912	20.2306333333333	15.3525	16.8466333333333
ENSMUSG00000081816	0	0	0	0	0	0	0	0
ENSMUSG00000081817	0	0	0.0181086	0	0.01728665	0	0	0
ENSMUSG00000081819	0	0	0	0	0	0	0	0
ENSMUSG00000081824	1.315474	0.506415666666667	0.520138	1.91109666666667	22.434186	1.31449233333333	32.5048886666667	0.430963
ENSMUSG00000081829	0.0145027	0	0	0	0	0.0261083333333333	0	0
ENSMUSG00000081838	0	0	0	0	0	0	0	0
ENSMUSG00000081847	0	0.0171507333333333	0	0	0	0	0	0
ENSMUSG00000081848	0	0	0	0.0727422333333333	0	0.118774	0.036744	0.0220570666666667
ENSMUSG00000081850	0.0314638	0	0	0.0266474	0	0	0	0
ENSMUSG00000081854	0	0	0	0	0	0	0	0
ENSMUSG00000081855	12.9516333333333	12.9332333333333	12.16805	12.6192666666667	12.777365	17.375	15.286	14.0524666666667
ENSMUSG00000081857	0.0215486333333333	0.0986923333333333	0	0.037193	0	0.0204159333333333	0	0
ENSMUSG00000081860	0	0	0	0.0139527666666667	0.004699425	0.00943936666666667	0.00705202333333333	0
ENSMUSG00000081865	0.0853135333333333	0.021867	0.03916505	0.227463	0.0356193	0.0265275333333333	0	0
ENSMUSG00000081871	0	0	0	0.0235342333333333	0	0.0640590666666667	0	0
ENSMUSG00000081873	0	0	0	0	0	0	0	0
ENSMUSG00000081875	0	0	0	0	0	0	0	0
ENSMUSG00000081884	0.0355103333333333	0.0284399333333333	0.01590745	0.0117764333333333	0.0303061	0	0.0185161666666667	0.00966973333333333
ENSMUSG00000081885	0.01652216	0.00862518	0.005393355	0.0249691	0.0297784	0.0163385566666667	0.00109983	0.00505045333333333
ENSMUSG00000081886	0	0	0	0	0	0	0	0
ENSMUSG00000081887	0.0642743666666667	0.0325032333333333	0.0258914	0.0378924	0.0128471	0.0281044333333333	0.0189587666666667	0.0140902
ENSMUSG00000081888	0.1689563	0.0579450333333333	0.025215	0.0982508333333333	0.04684135	0.266648933333333	0.0192358	0.0268334
ENSMUSG00000081892	0.0148609166666667	0.00363057333333333	0.00153173	0.00323906333333333	0.004184805	0.00195103	0.000891693333333333	0.00163936333333333
ENSMUSG00000081895	3.11717666666667	2.70365	2.4551	2.97501	2.532845	3.74396666666667	2.46665333333333	2.66711333333333
ENSMUSG00000081896	0	0	0	0.000946663333333333	0	0.00595483333333333	0	0
ENSMUSG00000081897	2.553959	0.535473666666667	1.011101	3.86993	0	1.521907	0.358426666666667	0.824296
ENSMUSG00000081898	0	0	0	0	0	0	0	0
ENSMUSG00000081904	0	0	0	0	0	0	0	0
ENSMUSG00000081906	0	0	0	0	0.0082489	0	0.00693216666666667	0
ENSMUSG00000081907	0	0	0	0	0	0	0	0
ENSMUSG00000081909	0.200072	0.056132	0	0	0.1691705	0.189942	0.286668	0.0426983333333333
ENSMUSG00000081911	3.64786	2.79870333333333	2.623555	3.66215333333333	3.943105	2.57489333333333	2.90847666666667	2.95301333333333
ENSMUSG00000081925	0	0	0	0	0	0	0.0080504	0.0116635666666667
ENSMUSG00000081926	44.1788666666667	172.6076	179.3675	227.185666666667	146.252	114.169766666667	130.723066666667	136.52
ENSMUSG00000081929	0.0336816666666667	0.0838908333333333	0	0.142387	0.040967	0.121506333333333	0	0.0844859333333333
ENSMUSG00000081932	0.0106543333333333	0.0216365133333333	0.013556635	0.0170348	0.003391455	0.0412715	0.01449002	0.0070339
ENSMUSG00000081933	0	0	0	0.045888	0	0	0	0
ENSMUSG00000081934	0	0	0	0	0	0	0	0
ENSMUSG00000081937	0	0.0266639333333333	0	0	0.077097	0.261523666666667	0.185607333333333	0.0285274
ENSMUSG00000081939	0.102483633333333	0	0.07571425	0.130188666666667	0.1608495	0.0137945666666667	0.0454526333333333	0.0549624
ENSMUSG00000081940	0	0	0	0	0	0.0283846333333333	0	0
ENSMUSG00000081943	0.0339994333333333	0.0587633333333333	0.0057836	0.076915	0.0521975	0.0538097533333333	0.0369871666666667	0.0275833
ENSMUSG00000081944	1.25229333333333	0.805854333333333	0.6878585	0.4114	0.91936	0.961986666666667	0.881039666666667	1.30470333333333
ENSMUSG00000081946	0	0	0	0	0	0	0	0
ENSMUSG00000081949	0.0304196666666667	0	0	0.0088006	0	0.00833296666666667	0	0
ENSMUSG00000081951	0	0.069817	0	0	0	0	0	0
ENSMUSG00000081952	0.395972333333333	0.244915	0.302912	0.697270666666667	0.659827	0.458395333333333	0.277964333333333	0.07291
ENSMUSG00000081953	14.8393	14.7486333333333	14.7494	21.1952	17.98125	12.1847666666667	12.3294333333333	13.6103666666667
ENSMUSG00000081957	0.2651094	0.232465666666667	0.13505755	0.238419666666667	0.09662975	0.206110966666667	0.150978	0.0739386333333333
ENSMUSG00000081958	0	0	0	0	0	0	0	0
ENSMUSG00000081964	0	0	0	0	0	0.0077064	0	0
ENSMUSG00000081965	0	0.00858203333333333	0.0345427	0	0.0139882	0.0107372666666667	0	0
ENSMUSG00000081967	0.257643666666667	0.2899357	0.285377	0.830223	0.2832545	0.544180666666667	0.202646	0.346064
ENSMUSG00000081968	0	0	0	0	0.077097	0.0250293666666667	0.0194077333333333	0
ENSMUSG00000081969	0.0325158	0.0334723333333333	0	0.0404125333333333	0.0329191	0.00820120666666667	0.0229352	0.0157472666666667
ENSMUSG00000081971	0	0	0	0	0	0.0278682666666667	0	0
ENSMUSG00000081972	0	0	0.179996	0.1095046	0	0.0511222	0.108097466666667	0.0422452
ENSMUSG00000081974	2.17870666666667	2.81879666666667	2.528515	2.68410333333333	2.34885	2.09137333333333	1.88795333333333	2.39817
ENSMUSG00000081975	0.0209376333333333	0	0.02341525	0	0.0169872	0.0856496	0	0
ENSMUSG00000081979	0.00369966666666667	0	0	0	0	0	0	0.0107058
ENSMUSG00000081984	0.0632383	0.0346120666666667	0	0.0201434	0.0278282	0	0.0170050333333333	0.0135006666666667
ENSMUSG00000081988	0.982924333333333	1.04630466666667	1.43561	1.44756533333333	2.42113	0.925081	1.07283633333333	0.989841333333333
ENSMUSG00000081992	2.73739	2.50336333333333	2.40354	2.40445	2.415135	3.91115	2.13785666666667	2.71738
ENSMUSG00000081996	0.0648373333333333	0.0537333333333333	0	0.243738	0.2093725	0.114319333333333	0.121506666666667	0.102327266666667
ENSMUSG00000081998	0	0	0.2807715	0	0	0	0	0.160436666666667
ENSMUSG00000081999	2.12187666666667	4.30394666666667	3.656055	6.22579333333333	6.17845	2.70719333333333	2.74171	3.68775666666667
ENSMUSG00000082001	0.199356	0.659429666666667	0.2771105	0.297127333333333	0.2481365	0.094437	0	0.081543
ENSMUSG00000082002	0.1402047	0.116397333333333	0.14704175	0.215774666666667	0.249775	0.407065333333333	0.113558	0.1860179
ENSMUSG00000082008	0	0.0684663333333333	0	0	0.1030645	0	0	0.067943
ENSMUSG00000082012	0.0941822333333333	0	0.02602445	0.0813656333333333	0.02088505	0.146666233333333	0.0313309333333333	0.0299384
ENSMUSG00000082013	0.0114399	0	0.053752	0.0193634	0.02224425	0.0631495666666667	0	0
ENSMUSG00000082016	18.2446	18.8635	16.3534	25.561	23.0526	11.5672333333333	16.2509333333333	17.6966
ENSMUSG00000082018	0.00106687666666667	0.00172467333333333	0	0.00195569666666667	0	0.00107703	0	0
ENSMUSG00000082023	0.0230304333333333	0.025358	0.0234555	0.0324345333333333	0	0	0	0
ENSMUSG00000082024	0	0	0	0	0	0	0	0
ENSMUSG00000082026	0	0.00361746666666667	0.00400261	0	0	0.0144187333333333	0	0.00184741333333333
ENSMUSG00000082028	0.1151129	0.1063912	0.0908882	0.1557206	0.12029375	0.1204604	0.1244923	0.0520296333333333
ENSMUSG00000082029	3.62262666666667	2.3521	2.69529	3.82305	3.48698	4.19865333333333	2.78092666666667	2.88066
ENSMUSG00000082032	0.0087677	0.00737953333333333	0	0.0178632	0	0	0	0
ENSMUSG00000082035	4.09678666666667	2.72332666666667	2.938	4.50663	2.31994	5.52827	2.54221666666667	2.60252333333333
ENSMUSG00000082039	0.219731666666667	0.276719	0.21846815	0.0913008833333333	0	0.105383833333333	0.163798666666667	0.303521333333333
ENSMUSG00000082044	0.343423333333333	0	0	0	0	0	0.0661646666666667	0
ENSMUSG00000082045	0.0148206333333333	0.0707744666666667	0.04052335	0.222154333333333	0.1393635	0.0600605666666667	0.0681188666666667	0.0489142333333333
ENSMUSG00000082051	0.00435903333333333	0	0	0.00739213333333333	0	0	0.00226460333333333	0
ENSMUSG00000082052	0.0100037	0	0	0.124082533333333	0.0495602	0.0471307666666667	0	0.0329641333333333
ENSMUSG00000082057	0	0.0135372333333333	0	0.0149202333333333	0.02061715	0.0280083	0	0.0147397
ENSMUSG00000082061	0.012268	0.0105418333333333	0.0148219	0.0812737666666667	0.00948485	0.0502238666666667	0.00578486666666667	0.00516383333333333
ENSMUSG00000082062	20.6959	25.3509	22.3997	26.4215	23.81225	18.8063333333333	21.0291333333333	24.517
ENSMUSG00000082063	0.061118	0.102772666666667	0.1888065	0.167808333333333	0.0758525	0	0.112104333333333	0.345521
ENSMUSG00000082064	0.442348333333333	0.172866333333333	0.2219225	0.495335	0.1867445	0.767288	0.322295	0.368624333333333
ENSMUSG00000082065	1.98474233333333	0.0947508666666667	0	0.104753666666667	0.02061145	1.41392366666667	0.840084666666667	3.12300333333333
ENSMUSG00000082066	0.0144333666666667	0.0595403666666667	0.08700145	0.0377600333333333	0.07190035	0.0380119333333333	0.0407512	0.0468303333333333
ENSMUSG00000082068	0.562710333333333	0.448352	0.4557635	0.121279333333333	0.217088	0.302134	0.469499	0.214870333333333
ENSMUSG00000082070	0.156904333333333	0.0759636666666667	0.0422785	0.326081	0	0.318584966666667	0	0
ENSMUSG00000082071	0	0	0	0	0	0	0	0
ENSMUSG00000082072	0	0	0	0.0389367666666667	0.10105965	0.0166423	0.0084432	0
ENSMUSG00000082079	0.0093307	0.0113598333333333	0.0125261	0	0.0174241	0.0042706	0.00366046666666667	0.00719232333333333
ENSMUSG00000082082	0.00525046666666667	0.0114515	0	0.0123364	0.001852995	0.000622216666666667	0	0.0215201666666667
ENSMUSG00000082087	0.0245540333333333	0.00496696666666667	0.032962	0.0644938333333333	0.05686115	0.0403930333333333	0	0.00746643333333333
ENSMUSG00000082088	0.0215799333333333	0.0260149	0.0361356	0	0.031238	0	0	0.0200547
ENSMUSG00000082090	0	0	0	0.0167856	0.04536215	0.0165334	0	0.0112567333333333
ENSMUSG00000082095	0.129267666666667	0.0778087	0.0882578	0.1072355	0.06745075	0.0628839333333333	0.0324940666666667	0.0425826
ENSMUSG00000082096	0	0.0124659	0	0	0	0	0	0
ENSMUSG00000082097	122.468666666667	0	0	458.846666666667	392.964	166.545333333333	223.229	0
ENSMUSG00000082099	4.66149	8.79774333333333	8.602125	5.99408	8.505825	6.3285	3.03328333333333	4.47307
ENSMUSG00000082100	1.49330666666667	1.19725	1.500975	1.31362266666667	1.2536545	0.833714333333333	1.42415	1.327
ENSMUSG00000082101	0	0	0	0.0050137	0.0066255	0	0	0
ENSMUSG00000082106	0	0	0	0	0	0	0	0
ENSMUSG00000082107	0.0183484666666667	0.0374051666666667	0.0364415	0.111772633333333	0.05991445	0.0295901	0.0041849	0.00252831666666667
ENSMUSG00000082108	0	0	0	0	0	0	0	0
ENSMUSG00000082109	0	0.0092257	0.01536115	0.0193634	0	0	0	0
ENSMUSG00000082110	1.33606233333333	1.11745766666667	1.226905	1.07370233333333	1.24937	2.16238333333333	0.867518	1.42575
ENSMUSG00000082111	0	0	0	0	0	0	0	0
ENSMUSG00000082112	0	0	0	0	0	0	0	0.00452913333333333
ENSMUSG00000082116	0	0	0	0	0	0	0	0.323531333333333
ENSMUSG00000082120	0.0558263333333333	0	0.229525	0.400623333333333	0.067714	0.224365666666667	0	0.0740206666666667
ENSMUSG00000082121	0	0	0	0	0	0	0	0
ENSMUSG00000082127	5.58622666666667	3.90799333333333	5.097855	7.45147	7.575075	6.54652333333333	4.51051666666667	3.72064333333333
ENSMUSG00000082128	1.43869333333333	1.20504666666667	1.46162	2.03814	1.521415	1.69042666666667	1.27704666666667	1.21122333333333
ENSMUSG00000082130	0	0	0	0	0	0	0	0
ENSMUSG00000082134	0	0	0	0	0	0	0.0470243333333333	0
ENSMUSG00000082140	0.132352433333333	0.105116533333333	0.1400897	0.470057666666667	0.0489701	0.150297333333333	0.143809166666667	0.143037666666667
ENSMUSG00000082141	0	0.235401333333333	0.3245956	0.167461666666667	0.185566	0	0.110764333333333	0
ENSMUSG00000082144	0.137706333333333	0	0.233148	0.264283	0	0	0	0.167758
ENSMUSG00000082145	0.0203184	0.0151869	0.03408035	0.056069	0.05059925	0.0534177	0.0365637	0.0907985666666667
ENSMUSG00000082148	0.02711518	0	0.00814235	0.00637423333333333	0.02959025	0.00322122333333333	0	0.000750706666666667
ENSMUSG00000082151	0	0.0124233	0	0	0	0.0225344	0	0.0467283333333333
ENSMUSG00000082152	0	0	0	0	0	0	0	0
ENSMUSG00000082154	0.0707975333333333	0.0811195333333333	0.1112245	0.0934540666666667	0.10426115	0.0894177333333333	0.1315767	0.0351835
ENSMUSG00000082157	0	0	0	0.0371256666666667	0.04820895	0	0	0
ENSMUSG00000082160	0	0	0	0.0638195666666667	0.0424272	0.0263130333333333	0.0306195666666667	0
ENSMUSG00000082163	0.0990456666666667	0.305655	1.384835	3.20374333333333	3.68037	0.2359127	0.521851333333333	0.153293233333333
ENSMUSG00000082165	0.0670514333333333	0.0445439	0.01243815	0.149843866666667	0.0140885	0.113637733333333	0.0349979666666667	0.0244821333333333
ENSMUSG00000082170	0.00173738333333333	0.00251832666666667	0.00416721	0.0039752	0	0	0.0155033333333333	0.005098
ENSMUSG00000082171	0.126058666666667	0.1229784	0.2154475	0.3343301	0.0647549	0.3091073	0.0793714333333333	0.0428228
ENSMUSG00000082173	0.689045666666667	0.0291977666666667	0.03017385	0.0846362233333333	0.02236685	0.87337	0.317121933333333	0.955673333333333
ENSMUSG00000082176	0	0	0.052266	0.110086233333333	0	0	0.039284	0
ENSMUSG00000082178	0.0084549	0	0	0	0.01029245	0	0	0.00686896666666667
ENSMUSG00000082179	0.574094333333333	0.153818666666667	0.1668375	0.474190666666667	0.135606	0.477377333333333	0.1252791	0.143388
ENSMUSG00000082183	0	0	0	0	0	0	0.0642213333333333	0
ENSMUSG00000082185	0.554895666666667	0.846887	0.6893715	1.87852	1.932945	0.456831	0.647167	0.498800333333333
ENSMUSG00000082186	0.0309930666666667	0.0840551133333333	0.0376453	0.160210333333333	0.0388434	0.0594467	0.0226017533333333	0.0521173433333333
ENSMUSG00000082189	0	0	0	0	0.00740975	0	0.00595106666666667	0
ENSMUSG00000082190	0.138653666666667	0.053505	0.028562	0.127317713333333	0.00859455	0.083436	0	0
ENSMUSG00000082192	1.68163666666667	1.688871	1.58484	1.913884	0.9151875	2.69899333333333	1.64135766666667	2.69815
ENSMUSG00000082193	7.92467333333333	6.75426666666667	7.489405	7.85978	7.008315	10.9389333333333	6.78129333333333	7.59662333333333
ENSMUSG00000082194	0.165471433333333	0.166176666666667	0.1322197	0.201859333333333	0.11729925	0.182359333333333	0.0559648	0.0667999666666667
ENSMUSG00000082195	0.0228072633333333	0.00910102333333333	0.00624135	0.0313911666666667	0.013075195	0.0196469	0.00347375	0.01242387
ENSMUSG00000082196	0.0608102	0.0857094333333333	0.03064605	0.0677036666666667	0.0079361	0.0650384666666667	0.0282276333333333	0.0276828333333333
ENSMUSG00000082197	0.0117957333333333	0	0	0	0	0	0	0
ENSMUSG00000082199	0	0	0	0	0	0	0	0
ENSMUSG00000082202	0	0	0	0.0452336666666667	0	0	0	0
ENSMUSG00000082204	0	0.00252047333333333	0.0174986	0.0101551	0.00613525	0	0.00387386666666667	0
ENSMUSG00000082208	0	0.0301190666666667	0	0	0	0.0319504333333333	0	0
ENSMUSG00000082210	0	0	0	0.060985	0.0918195	0	0	0
ENSMUSG00000082214	0.535740666666667	0.265671	0	0.190921333333333	0.04366235	0.0731436666666667	0.0349276666666667	0.267619666666667
ENSMUSG00000082220	0	0	0	0	0.065594	0	0	0
ENSMUSG00000082226	0.0869200333333333	0	0.0389861	0	0.0725534	0	0	0.047288
ENSMUSG00000082229	0	0	0	0.00710873333333333	0	0	0	0
ENSMUSG00000082233	0.00488472666666667	0.00177170333333333	0	0.000938083333333333	0.001516155	0	0.0008617	0
ENSMUSG00000082235	0.00487295666666667	0.0195614	0.00509965	0.0135759666666667	0	0.0259617	0	0.00719295333333333
ENSMUSG00000082241	0	0.197764333333333	0	0	0	0	0	0
ENSMUSG00000082242	0	0	0.0612362	0	0	0	0	0
ENSMUSG00000082244	0	0	0	0.0167624666666667	0	0	0	0
ENSMUSG00000082245	0.0155674666666667	0	0.02261385	0	0	0.00413916666666667	0	0.00321495
ENSMUSG00000082246	0.00149261666666667	0.0214453366666667	0	0.00436105666666667	0	0.00661370333333333	0.0137164666666667	0.0172312666666667
ENSMUSG00000082247	0	0	0	0	0	0	0	0
ENSMUSG00000082248	0.0911953333333333	0.0370266666666667	0	0	0	0	0.091008	0
ENSMUSG00000082253	0.0090747	0	0.02778645	0.0261330666666667	0.0234862	0.0169612333333333	0.0143447333333333	0.0131803666666667
ENSMUSG00000082256	0	0	0	0	0	0	0	0
ENSMUSG00000082260	0.137584666666667	0.107865833333333	0.02597825	0.328980666666667	0	0.413767133333333	0.0157298333333333	0.0339473666666667
ENSMUSG00000082262	0.429841	0.521871	0.471388	0.610690333333333	0.5745165	0.314060666666667	0.397399333333333	0.341424666666667
ENSMUSG00000082264	0.0899327333333333	0.0358002	0.10897875	0.120791366666667	0.1131339	0.0893066	0.03603931	0.0330254
ENSMUSG00000082265	0	0	0	0	0	0	0	0.0716263333333333
ENSMUSG00000082269	0	0	0	0	0	0	0	0
ENSMUSG00000082271	0.103546666666667	0.294640666666667	0.810041	0.849799333333333	0.682876	0.0672678666666667	0.0905546666666667	0.249248
ENSMUSG00000082272	0.0727123333333333	0.0121821333333333	0	0.0884084666666667	0.0185199	0.0267446333333333	0.0113101	0.0297582666666667
ENSMUSG00000082274	0.706297	0.681037333333333	0.6347195	0.881731	0.8197505	0.579151333333333	0.699517333333333	0.801182333333333
ENSMUSG00000082277	0.0262118566666667	0	0	0.00994173333333333	0	0.015988	0	0
ENSMUSG00000082279	0.0332721	0	0	0.0192796666666667	0	0	0	0
ENSMUSG00000082280	0	0	0	0	0	0	0	0
ENSMUSG00000082283	0.106674333333333	0	0	0.047132	0	0.049859	0	0
ENSMUSG00000082284	0.0607048666666667	0.0161931333333333	0.0216871	0.1246802	0.0926224	0.167793	0	0
ENSMUSG00000082286	3.43710333333333	6.77695333333333	5.92548	5.51436	7.999195	4.17941	3.84915	4.08339333333333
ENSMUSG00000082287	0.193351666666667	0	0	0	0	0.0889533333333333	0.258379666666667	0.0884433333333333
ENSMUSG00000082289	0.12706	0	0.02099595	0.178802666666667	0.01996865	0.1772359	0.0365776666666667	0
ENSMUSG00000082292	2.03636666666667	0.603948666666667	0.3554255	0.469534	0.561655	1.70169433333333	2.04231	1.28657866666667
ENSMUSG00000082296	0.0662045333333333	0.0541148	0.0860563	0.0923849	0.04751185	0.247976666666667	0.0113312	0.122159
ENSMUSG00000082297	0	0	0	0	0	0	0	0
ENSMUSG00000082302	0	0	0	0.00142049	0	0	0	0
ENSMUSG00000082304	0.00239438666666667	0.0119190533333333	0.01867475	0.0128480666666667	0.00508245	0.0134989666666667	0.00582995666666667	0.00856243333333333
ENSMUSG00000082305	0	0	0	0	0	0	0	0.0060162
ENSMUSG00000082307	0.0497453333333333	0	0	0	0	0	0	0
ENSMUSG00000082308	0	0	0.03124715	0.0230552666666667	0	0.0210418333333333	0	0.0331375
ENSMUSG00000082312	0	0	0	0.00547306666666667	0	0	0.00100521	0
ENSMUSG00000082313	0	0	0	0	0	0	0.0202569	0
ENSMUSG00000082315	0	0.00313741666666667	0	0	0	0	0	0
ENSMUSG00000082318	0.0223483	0.00750323333333333	0.0200015	0.00978011666666667	0.002719605	0	0	0
ENSMUSG00000082319	0.433804	0.492481666666667	0.436256	0.665183333333333	0.538874	0.621484333333333	0.697273333333333	0.474227
ENSMUSG00000082320	0	0	0	0	0	0	0	0
ENSMUSG00000082321	0.143031666666667	0	0	0.0347666666666667	0	0	0	0
ENSMUSG00000082322	0.00114041	0.000852106666666667	0	0	0	0	0.00104807	0
ENSMUSG00000082324	0.0116906333333333	0	0	0	0	0	0	0
ENSMUSG00000082325	0	0.0169818	0	0	0	0	0	0
ENSMUSG00000082328	0.191042933333333	0.161955	0.219827	0.232277333333333	0.154492	0.313172333333333	0.183323333333333	0.174005666666667
ENSMUSG00000082330	0.00765853333333333	0.0217776333333333	0.0208135	0.00659006666666667	0.0074295	0	0	0.0070702
ENSMUSG00000082332	0	0	0	0	0.02088065	0	0	0
ENSMUSG00000082334	0.276700666666667	0.701631666666667	0.87992	0.255020666666667	0.260431	0.406692666666667	0.299172	0.442044333333333
ENSMUSG00000082336	0.0142117666666667	0.0130888666666667	0	0.00723376666666667	0	0.0155699033333333	0.009135	0.0083293
ENSMUSG00000082337	0	0	0	0	0	0	0	0
ENSMUSG00000082341	0	0	0	0	0	0	0	0.0313752333333333
ENSMUSG00000082343	0.00645756666666667	0.0104067333333333	0.01435915	0.0244797666666667	0.000747775	0.0194311266666667	0	0.00236120333333333
ENSMUSG00000082345	0.0550495666666667	0	0.04107415	0.0305465	0	0.0390518333333333	0.0329030333333333	0.0449416666666667
ENSMUSG00000082348	0.0121534666666667	0	0	0.0120297333333333	0.0147951	0	0	0.0311265666666667
ENSMUSG00000082350	0	0.145474333333333	0	0	0	0	0	0
ENSMUSG00000082354	0	0	0	0	0	0	0	0
ENSMUSG00000082357	0.0380213333333333	0	0	0.0408606666666667	0	0	0	0
ENSMUSG00000082361	0.484113	0.475187666666667	0.522383	0.684146	0.581539	0.396759666666667	0.679551666666667	0.637638333333333
ENSMUSG00000082362	0	0.00280233	0	0.000993326666666667	0	0.0053185	0.00119922666666667	0
ENSMUSG00000082363	11.4747833333333	2.58024	1.826895	5.50525	1.428855	18.5343566666667	2.81167333333333	26.1692033333333
ENSMUSG00000082364	0.49413	0.640943666666667	0.474612	0.431145666666667	0.308689	0.468201	0.249678733333333	0.443119
ENSMUSG00000082368	0.0202481333333333	0	0	0	0	0	0.0100632	0.0167225
ENSMUSG00000082369	0	0	0.0317888	0.0160496666666667	0	0	0	0
ENSMUSG00000082374	0	0	0	0	0	0	0	0.045076
ENSMUSG00000082375	0	0.0147717666666667	0.03156885	0.0195226333333333	0.0260793	0.0348864	0.0107095	0.0129231333333333
ENSMUSG00000082376	0.0253954333333333	0.0125416666666667	0.00615867	0.00658456666666667	0.000782625	0.0362534166666667	0.00319083333333333	0.00038012
ENSMUSG00000082377	0.0126535	0	0	0	0	0.0108882333333333	0	0.00422716666666667
ENSMUSG00000082379	0.0435919333333333	0.0362518333333333	0.0195526	0.040412	0.03638685	0	0.0526073666666667	0.0459933
ENSMUSG00000082380	0.174196666666667	0.067376	0.3689215	0.206226066666667	0.209114	0.0339244666666667	0.065051	0.00627556666666667
ENSMUSG00000082381	0.350695	0.424027	0.329031	0.376822666666667	0.5079305	0.170024333333333	0.235400333333333	0.169177
ENSMUSG00000082382	3.80734333333333	3.65111666666667	3.995965	5.55491	5.07166	2.96728	3.39638	3.57075666666667
